,Dialister,Acidaminococcus,Clostridium_XI,Catenibacterium,Rothia,Anaerostipes,Anaerotruncus,Coprobacillus,Senegalimassilia,Parabacteroides,Holdemania,Ruminococcus2,Comamonas,Erysipelotrichaceae_incertae_sedis,Roseburia,Coprococcus,Pseudomonas,Sphingobium,Lactococcus,Corynebacterium,Lactobacillus,Novosphingobium,Lachnoanaerobaculum,Sphingomonas,Olsenella,Fusobacterium,Collinsella,Enterococcus,Atopobium,Enterobacter,Dorea,Pseudobutyrivibrio,Gardnerella,Herbaspirillum,Methanobrevibacter,Leptotrichia,Aggregatibacter,Burkholderia,Peptostreptococcus,Clostridium_III,Haemophilus,Kluyvera,Clostridium_XVIII,Clostridium_XlVb,Leuconostoc,Pseudoflavonifractor,Weissella,Howardella,Parvimonas,Holdemanella,Ruminococcus,Hydrogenophaga,Asaccharobacter,Gemella,Abiotrophia,Akkermansia,Parasutterella,Arthrobacter,Rhodopseudomonas,Alistipes,Acinetobacter,Hungatella,Lachnospiracea_incertae_sedis,Pelomonas,Actinomyces,Staphylococcus,Oscillibacter,Citrobacter,Gordonibacter,Caulobacter,Eubacterium,Acetanaerobacterium,Veillonella,Clostridium_sensu_stricto,Campylobacter,Blautia,Finegoldia,Escherichia/Shigella,Devosia,Scardovia,Alloprevotella,Methyloversatilis,Porphyromonas,Ezakiella,Sphingosinicella,Bifidobacterium,Flavisolibacter,Intestinimonas,Bacillus,Intestinibacter,Oribacterium,Flavonifractor,Megamonas,Butyricicoccus,Terrisporobacter,Ramlibacter,Stomatobaculum,Gemmiger,Turicibacter,Barnesiella,Eisenbergiella,Christensenella,Odoribacter,Cloacibacillus,Mogibacterium,Curvibacter,Catabacter,Hydrogenoanaerobacterium,Bilophila,Cronobacter,Allisonella,Rhizobacter,Sphingopyxis,Eggerthella,Granulicatella,Bosea,Klebsiella,Acidovorax,Streptococcus,Proteus,Brevundimonas,Anaerofilum,Murimonas,Limnobacter,Methylophaga,Aeromicrobium,Desulfovibrio,Paraprevotella,Faecalibacterium,Clostridium_XlVa,Achromobacter,Anaerococcus,Bacteroides,Clostridium_IV,Prevotella,Phascolarctobacterium,Solobacterium,Sutterella,Fusicatenibacter,Ralstonia,Megasphaera,Oxalobacter,Raoultella,Romboutsia,Bradyrhizobium,Coprobacter,Butyricimonas,Pyramidobacter,Slackia,Lactonifactor,Peptoniphilus,group
116,0.00022730717154824934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001515381110319137,0.0,0.0,7.576906051633568e-05,0.0,0.00037884528258016304,0.0,0.0,0.00022730717154824934,0.8239884831113622,0.0001515381110319137,0.0001515381110319137,0.00022730717154824934,0.0,0.0,0.0001515381110319137,0.011062282165334246,0.0015911501708354724,0.0,0.0,0.0,0.0,0.0029549931801234534,0.0,0.0,0.0,0.002273071675479463,7.576906051633568e-05,0.0,7.576906051633568e-05,0.0,0.0004546143330957411,0.0,0.0,0.0,0.0,0.0,0.0004546143330957411,0.0,0.00037884528258016304,0.0,0.0,0.00022730717154824934,0.0009092286661914822,0.0,0.0,0.0,7.576906051633568e-05,0.0,0.0,0.0,0.0009849977267078177,0.0016669192313518084,0.001742688281867386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011138051215849822,0.0001515381110319137,0.0,0.0001515381110319137,0.0,0.0,7.576906051633568e-05,0.0001515381110319137,0.0,0.0,0.0,0.0,0.0,0.004318836189411434,0.0,0.0,0.0,0.0,0.00022730717154824934,0.0,0.0,0.0,0.0,0.0001515381110319137,0.0001515381110319137,0.0001515381110319137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.576906051633568e-05,0.0,0.002651916958059626,7.576906051633568e-05,0.007728443702630629,7.576906051633568e-05,0.11039551443179042,0.0,0.007273829369534887,0.0,0.0,0.0,0.0,0.0001515381110319137,0.0,0.0,0.0003030762220638274,0.002121533564447549,0.0,0.0,0.0,0.00022730717154824934,0.0,0.0,0.0001515381110319137,0.0,0.0,0.0004546143330957411,0.0009849977267078177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yCRC(Fudan cohort)
117,0.017159958264010785,0.0,0.0,0.0,0.002855417052442361,0.005930481578245192,0.0,0.0,0.0009884135997489905,0.00021964746323609497,0.0,0.005051891715176437,0.0,8.23677974479887e-05,0.00568337817577685,0.0011806051237528389,0.0,2.7455929107871105e-05,0.0,0.0,0.0020866509260538406,0.0,5.491186834011759e-05,2.7455929107871105e-05,2.7455929107871105e-05,0.016775575205878714,0.004557684920364129,0.00027455933157621257,0.001455164465453427,0.0,0.03231563340954009,0.0,0.00010982373668023517,5.491186834011759e-05,0.0,0.0,0.0029377848600147245,0.00032947119991633014,0.039536543848218364,0.0,0.0005216627340445541,0.0,0.02542419417077816,0.00205919499694597,0.0,0.0,0.0,0.0021141068551617116,0.0881884575270406,0.0,0.07679424523625467,5.491186834011759e-05,0.0,0.01658338367175049,0.0,0.0,0.0,0.0,0.0,0.0021415627943939582,0.0,2.7455929107871105e-05,0.07388391631547218,0.0,0.006479600241397617,0.0,0.000851133933960884,0.0,0.0,0.0,0.00010982373668023517,0.0,0.0010982373263048503,0.0001647355948959774,2.7455929107871105e-05,0.004420405244451647,0.0,0.021497995721138818,0.0,0.0,0.0,0.0,5.491186834011759e-05,0.0,2.7455929107871105e-05,0.0911536983161632,5.491186834011759e-05,0.00010982373668023517,0.0,0.002004283128605852,0.0007962220656207665,5.491186834011759e-05,0.0,0.0,0.0015649881920092865,0.0,0.0,0.0016748119286895218,8.23677974479887e-05,0.0,0.002635769589206266,0.0,0.0,0.0,0.0003843830682564477,0.0,0.0,0.0,0.0,2.7455929107871105e-05,0.0,0.0,0.0,0.0,0.0007962220656207665,0.0,0.0,0.0,0.099061007083782,0.0,0.00030201526068408363,0.0,0.0,2.7455929107871105e-05,0.0,0.0,0.0,0.0,0.24902531436733608,0.013700510680075884,0.0,0.009444841030520212,0.0326725605385643,0.0,0.0016473559894572755,5.491186834011759e-05,0.025451650099886033,0.0,0.002635769589206266,0.0,0.0016748119286895218,0.0,0.0,0.0006314864606004137,0.0,0.0,0.0,0.0,8.23677974479887e-05,0.0,0.0,yCRC(Fudan cohort)
118,0.0,0.0,0.0034456549295865213,0.0,0.01074233594871092,0.000810742339902711,0.0,0.0,0.0,0.00015201418998175828,0.0,0.00633392449923993,0.0,0.001418799089829744,0.0,0.0,5.067139999391944e-05,0.0,5.067139999391944e-05,0.0,5.067139999391944e-05,0.0,0.0,0.00015201418998175828,0.0,0.0006080567499270332,0.0,0.16640486448003142,0.000810742339902711,0.0,5.067139999391944e-05,0.0,0.0,0.00010134278998783888,0.0,0.0,0.0,0.001722827459793261,0.0,0.0,0.0,0.0,0.0042563972594892325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.067139999391944e-05,0.0,0.0,0.006283253099246011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08487458827981505,0.0,0.002837598179659488,0.0,0.0,0.00015201418998175828,0.0,0.0,0.0015201418798175832,0.0,0.0005067139599391943,0.0,0.0,0.0033949835295926023,0.00015201418998175828,0.47884469214253866,0.00010134278998783888,0.00010134278998783888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030402837996351657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009627565198844692,0.0014694704798236637,0.0,0.0,0.00020268557997567776,0.0323283506461206,5.067139999391944e-05,0.0,0.00030402837996351657,0.0,0.0805675196303319,0.0,0.0013174562998419053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10022802128797266,0.0,0.0,0.000354699769957436,5.067139999391944e-05,0.0,0.005776539139306815,0.0,0.0,0.0,0.00010134278998783888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yCRC(Fudan cohort)
119,0.0,0.0,0.0,0.0,3.6768760000367683e-05,0.00011030628000110304,0.0,0.0,0.0,0.00033091885000330914,0.0,0.002095819390020958,0.0,0.0,0.0012501378800125014,0.00014707505000147072,0.0018752068200187516,0.0,0.0,0.0,3.6768760000367683e-05,3.6768760000367683e-05,0.0,0.00033091885000330914,0.0,7.353752000073537e-05,0.0,0.006765452070067653,0.0008089127500080889,0.008861271460088612,7.353752000073537e-05,0.0,3.6768760000367683e-05,0.00014707505000147072,0.0,0.0,0.0,0.0012501378800125014,7.353752000073537e-05,0.0,0.0,3.6768760000367683e-05,0.048792146190487905,7.353752000073537e-05,0.0,0.0,0.0,0.00014707505000147072,0.00022061257000220607,0.0,0.0,0.00014707505000147072,0.0,0.00022061257000220607,0.00011030628000110304,0.00022061257000220607,0.0,0.0,0.0,0.0,7.353752000073537e-05,0.0034562635600345623,0.00029415009000294143,0.0001838438100018384,0.0022428944400224283,3.6768760000367683e-05,7.353752000073537e-05,0.021325881530213257,0.0,0.0,0.00014707505000147072,0.0,0.0030150384200301494,0.0024635070000246346,0.0,0.002684119570026841,0.0,0.00011030628000110304,0.0004779939000047798,0.0,0.0,7.353752000073537e-05,0.0,0.0,0.0,0.8302386293083023,0.0,3.6768760000367683e-05,0.0,0.0003676876100036768,3.6768760000367683e-05,0.00011030628000110304,0.0,0.0,0.00033091885000330914,3.6768760000367683e-05,0.0,7.353752000073537e-05,0.001397212930013972,0.0,0.0,0.0,0.0,0.0,3.6768760000367683e-05,0.0,0.0,0.0,3.6768760000367683e-05,0.0,0.0,3.6768760000367683e-05,3.6768760000367683e-05,0.0,0.00033091885000330914,7.353752000073537e-05,0.00011030628000110304,0.0,0.04033533110040334,0.0,0.003897488690038974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008456815100084566,0.0006618377000066183,0.0,0.0,0.0018752068200187516,0.0,0.0,0.00029415009000294143,3.6768760000367683e-05,0.0,0.0001838438100018384,0.00014707505000147072,0.0001838438100018384,0.0,0.0,0.007243445970072432,3.6768760000367683e-05,0.0,0.0,0.0,0.0,0.0,0.0,yCRC(Fudan cohort)
120,0.003987704577685309,0.0,0.0,0.0,0.0,0.0007476946127131666,8.307717807360994e-05,0.0,0.0053169394369137445,0.0,8.307717807360994e-05,0.002741546896530482,0.0,0.0,0.06039710892184557,0.004652322012324865,0.0,0.0,8.307717807360994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00016615435614721988,0.014040043204997526,0.0,0.0,0.0,0.008972335302304613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018276979276700956,0.0006646174346395566,0.0,0.0,0.007560023265002567,8.307717807360994e-05,0.0,0.0,0.0,0.0,0.004984630724619304,0.0,0.005483093793060964,0.0,8.307717807360994e-05,0.0007476946127131666,0.0,0.0,0.0,0.0,0.0,0.003738473043464478,0.0,0.0,0.011796959376908707,0.0,0.00016615435614721988,8.307717807360994e-05,0.04386475035453839,0.0,8.307717807360994e-05,8.307717807360994e-05,0.009553875548819882,0.010800033229974706,0.0,0.0025753925403832626,0.0,0.019772368532279323,0.0,0.0016615435715228758,0.0,0.0,0.0,0.0,0.0004984630684416598,0.0,0.0,0.5260446955019634,0.0,8.307717807360994e-05,0.0,0.0004984630684416598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1639112735754657,0.00016615435614721988,0.001246157681154826,0.00016615435614721988,0.00016615435614721988,8.307717807360994e-05,8.307717807360994e-05,0.0,0.0,0.0,0.0,0.0004984630684416598,0.0,0.0,0.0,0.0,0.0,0.00016615435614721988,0.0,0.00016615435614721988,0.0,0.0004984630684416598,0.0,8.307717807360994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0507601561849014,0.0030738556088249214,0.0,0.0,0.005483093793060964,0.004901553546545695,0.0008307717907867765,0.0,0.0008307717907867765,0.0,0.010633878873827489,0.0,0.0,0.0,0.0,0.0021600066500152126,0.0,0.0,0.0,0.0,0.0,0.0,8.307717807360994e-05,yCRC(Fudan cohort)
121,0.00018566653980904837,0.0,0.0,0.0,0.021026735986054704,0.01318232454655476,0.0,0.0,0.0,0.012578908279668973,0.0,0.0,0.0,0.005569996284317403,0.0,0.0,0.003620497591309631,0.0001392499023555098,0.00018566653980904837,0.0,9.28332749070771e-05,0.00018566653980904837,0.00023208317726258689,0.00023208317726258689,4.641663745353855e-05,0.0009283327190554533,0.0,0.0009283327190554533,0.01206832528769026,0.000324916452169664,0.026735982172727622,0.0,0.0,0.0005569996294322509,0.0,0.0,0.0,0.003295581139139967,0.0015781656133896757,0.0,0.0,0.0,0.011650575570618623,4.641663745353855e-05,0.0,0.0,0.0,0.0,0.007194578535160616,0.0,0.0,0.0013460824361270888,0.0,0.0037133308562116024,0.00018566653980904837,0.0,0.0,4.641663745353855e-05,0.0,0.00023208317726258689,9.28332749070771e-05,0.00023208317726258689,0.1653360564063387,0.0,0.03643705904033336,0.0,0.0,0.0006962495317877607,0.0,0.000974749346503886,0.0044095803980044685,0.0,9.28332749070771e-05,0.000324916452169664,0.0,0.08322502785261181,0.0,0.12439658377313462,0.0010211659839574247,0.0001392499023555098,0.0,0.0005105829919787124,0.0,0.0,9.28332749070771e-05,0.00023208317726258689,0.0001392499023555098,0.0,0.0,0.0,0.001438915711034166,0.00046416635452517377,0.0008354994441483765,0.0,0.0,4.641663745353855e-05,4.641663745353855e-05,0.0,0.0,0.0,0.00018566653980904837,0.0,0.0,0.0,0.000974749346503886,0.0,0.0,0.0,0.0020423319679148495,0.00027849981471612543,0.0,0.00018566653980904837,0.00023208317726258689,0.09139435574428142,0.00891199406091091,4.641663745353855e-05,0.012439658377313463,9.28332749070771e-05,0.1475120683245373,0.0,0.019402153735211494,0.0,0.0,0.0001392499023555098,0.0,9.28332749070771e-05,0.0,0.0,0.0,0.00570924619667802,0.0,0.0,0.1256034162468756,0.000974749346503886,0.0,0.0,0.0053843297445083545,0.0,0.0,0.00018566653980904837,0.00023208317726258689,0.0,0.0,0.028592647610838524,4.641663745353855e-05,0.0,0.0,0.0,4.641663745353855e-05,0.0,0.0,yCRC(Fudan cohort)
122,0.0,0.0,0.018291488776518528,0.0,7.833614232020569e-05,0.0002741764931179781,0.0,0.0,0.0,0.0,3.916806615736108e-05,3.916806615736108e-05,0.0,0.0002741764931179781,7.833614232020569e-05,0.0,0.0005483529862359562,0.00011750420847756676,7.833614232020569e-05,0.0,7.833614232020569e-05,3.916806615736108e-05,7.833614232020569e-05,0.0,0.0003525126354381838,0.0003525126354381838,0.006501899652489335,0.0,0.00011750420847756676,7.833614232020569e-05,0.005483529822337628,0.0,0.0,0.00047001684391575056,0.0,0.0,0.0,0.0003525126354381838,7.833614232020569e-05,0.0,0.0,0.0,0.5120833496702369,7.833614232020569e-05,0.0,0.0,3.916806615736108e-05,0.0,0.00019584035079777244,0.0,0.0,0.0002741764931179781,0.0,0.0005483529862359562,0.00047001684391575056,0.0,0.0,3.916806615736108e-05,3.916806615736108e-05,0.0,0.0,0.0,0.10175864638258178,0.00015667228464041137,0.002310916143415908,0.0,0.0,0.0,0.0,3.916806615736108e-05,0.00043084876775290596,0.0,0.0,0.00019584035079777244,0.0,0.001605890882545024,0.0,0.03344953194027269,0.00043084876775290596,0.0,0.0,0.00015667228464041137,0.0,0.0,3.916806615736108e-05,0.25400493514479855,3.916806615736108e-05,0.0,0.0,3.916806615736108e-05,0.0,0.0,0.005914378600096018,0.0,7.833614232020569e-05,3.916806615736108e-05,0.0,0.0002741764931179781,0.0007833614031910898,3.916806615736108e-05,0.0,0.0,0.0,0.0,3.916806615736108e-05,0.0,0.0,0.0,0.0005091849100731117,0.0,3.916806615736108e-05,0.0,0.00011750420847756676,0.0021934119349383417,0.00019584035079777244,0.0,0.004739336495309383,0.0,0.009517841056776128,0.0,0.0056793701731354,0.0,0.0,0.0,3.916806615736108e-05,3.916806615736108e-05,0.0,0.0,0.0,0.019192354398192665,0.0,0.0,0.0007050252608708841,0.0,0.0,0.000665857194713523,0.0,0.0,3.916806615736108e-05,7.833614232020569e-05,0.0021934119349383417,0.0,0.0,0.002624260702691247,0.0,0.0,0.0,0.0,0.00203673965029793,0.0,0.0,yCRC(Fudan cohort)
123,0.0008534445963030091,0.0,0.0,0.0,0.00014224076605050154,0.0011379261284040123,0.00014224076605050154,0.001232753305771013,0.0020861979020740215,0.0014698212491885154,0.0005689630642020061,0.014034422270433736,0.0,0.0002370679434175025,0.06358162249498572,0.012659428188553427,4.74135886835005e-05,4.74135886835005e-05,0.0,0.0,0.0,0.0,9.4827177367001e-05,0.0,0.001517234837872016,0.008392205207038381,0.004030155038097543,4.74135886835005e-05,9.4827177367001e-05,0.0,0.03973258735700859,0.0,0.0,0.0,4.74135886835005e-05,0.0023232658454915246,0.0,0.0,0.20923616708158116,0.0,0.0,0.0,0.010573230286479406,0.0014224076605050151,0.0,0.0003318951207845035,0.0,0.00279740173232653,0.10208145655628209,0.0,0.04162913091440741,0.00014224076605050154,4.74135886835005e-05,0.081646199803517,4.74135886835005e-05,0.008676686739139386,0.00014224076605050154,0.0,0.0,0.007965482908886878,0.0,0.0,0.009862026456226898,0.0,0.0005215494755185054,0.0,0.009767199278859896,4.74135886835005e-05,0.00014224076605050154,0.0,0.011758570003566917,0.0009956853623535105,4.74135886835005e-05,0.000758617418936008,9.4827177367001e-05,0.024560238968229637,4.74135886835005e-05,0.0038879142720470413,0.0,0.0,0.0,0.0,0.0013749940718215147,0.0,0.0,0.14968469965486936,0.0,0.0012801668944545134,0.0,0.0,0.00014224076605050154,0.0007112038302525076,0.00014224076605050154,0.0,0.0,0.0,0.0,0.005262908353927349,4.74135886835005e-05,0.000189654354734002,0.00014224076605050154,0.0,0.0006163766528855065,0.0,0.0002370679434175025,0.0,0.0,0.0,4.74135886835005e-05,0.0,0.0,0.0,0.0,0.0002370679434175025,0.0002370679434175025,0.0,4.74135886835005e-05,0.0,0.0203878431540228,0.0,0.0010905125397205114,0.0,4.74135886835005e-05,0.0,0.0,0.0,0.0006163766528855065,0.0,0.025413683564532653,0.007918069320203378,0.0,0.0002370679434175025,0.04679721208090896,0.0009956853623535105,0.017021478357494263,0.0018017163699730193,0.0011853397170875127,0.0,0.026930918402404663,0.0,4.74135886835005e-05,0.0,0.0,0.0035560191512625378,0.0,0.0,0.0018017163699730193,0.0,0.0,0.0,0.0,yCRC(Fudan cohort)
124,0.0,0.0,0.0,0.0,0.002263893040497746,0.007517833499203787,0.0,0.0,0.0008542992637746527,8.542992737806326e-05,0.0,8.542992737806326e-05,0.0,0.0,0.00012814488606410483,0.0,0.0008970142224606941,0.0,4.271495868604158e-05,0.0,4.271495868604158e-05,4.271495868604158e-05,0.0,0.0,0.0,8.542992737806326e-05,0.0032890521590285254,0.044978856099152635,0.0021784631131196827,0.0,0.06689163214643151,0.0,0.0,0.00012814488606410483,0.0,0.0,0.0,0.0010678740772168207,0.00038443466819829467,0.0,0.0,0.0,0.13339882959464677,0.0002562897821341898,0.0002990047408202314,0.0,4.271495868604158e-05,0.0,4.271495868604158e-05,0.0,8.542992737806326e-05,0.0005125795542623995,0.0,0.0008542992637746527,0.0,0.0,0.0,4.271495868604158e-05,0.0,0.0,4.271495868604158e-05,4.271495868604158e-05,0.004015206526733092,8.542992737806326e-05,0.004399641194931387,8.542992737806326e-05,0.0,0.000341719699506273,4.271495868604158e-05,0.0002990047408202314,4.271495868604158e-05,0.0,0.0,0.0005552945229544212,0.0,0.00418606638148922,0.0018794583722994516,0.3065225748697641,0.0002562897821341898,0.001366878818037052,0.0,0.0002990047408202314,0.0,0.0,8.542992737806326e-05,0.309085472691106,0.00012814488606410483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012814488606410483,4.271495868604158e-05,0.0001708598547561265,0.0,0.0,0.0,0.0,0.0,0.0,0.0001708598547561265,0.0,0.0,0.0,0.00021357481344216816,0.0011105890359028622,0.0,0.0,4.271495868604158e-05,0.0027764725947601455,0.0008542992637746527,0.00012814488606410483,8.542992737806326e-05,0.0,0.06381615480084514,0.0,0.002434752895253873,0.0,0.0,4.271495868604158e-05,8.542992737806326e-05,0.0,0.0,0.0,0.0056810900855903766,0.020076032633665464,4.271495868604158e-05,0.0,8.542992737806326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00012814488606410483,0.0,0.0,0.00012814488606410483,0.0011960189632809256,0.0,0.0,0.0,0.0,0.0002562897821341898,0.0,4.271495868604158e-05,yCRC(Fudan cohort)
125,0.0,4.0121969999197566e-05,0.0,0.0,4.0121969999197566e-05,0.0034103675199317935,0.0,0.0,0.0,0.0008024394199839512,4.0121969999197566e-05,0.02327074305953459,0.0,0.0,0.11992457069760153,0.011916225319761676,0.00028085379999438293,0.0,4.0121969999197566e-05,0.0,0.00032097576999358054,0.0,0.0,4.0121969999197566e-05,0.0002407318199951854,0.0,0.0019659765699606806,8.024393999839513e-05,4.0121969999197566e-05,0.0018054886899638901,0.016690739849666188,0.0,0.0,8.024393999839513e-05,0.0,0.0,0.0,0.00028085379999438293,0.0,0.0,0.0023671962799526563,0.0,0.0038115872299237684,0.00036109773999277805,8.024393999839513e-05,0.0,0.0,0.0,0.0,0.0,0.08850906756822984,4.0121969999197566e-05,0.00036109773999277805,0.0,0.00016048787999679026,0.0,0.00020060984999598782,0.0,0.0,0.00032097576999358054,0.0,0.0,0.005938051679881239,0.0,0.00020060984999598782,0.0,0.0032498796299350024,8.024393999839513e-05,0.0,0.0,0.003731343279925373,0.0,0.0,0.00032097576999358054,0.0,0.008305247949833896,0.0,0.006820735029863586,0.0001203659099975927,0.0,0.0,0.0,0.0,0.0,0.0,0.0001203659099975927,0.0,0.0013240250399735197,0.0,0.00020060984999598782,4.0121969999197566e-05,0.00028085379999438293,0.0,0.0,0.0,0.0,0.0,0.08513882201829724,0.00028085379999438293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.024393999839513e-05,0.0,0.0,0.0,0.0,0.0,8.024393999839513e-05,0.0,0.018977692179620448,0.0,0.003049269779939015,0.0,0.0008826833599823464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5427298988891455,0.0031696356899366075,0.0,0.0,0.012477932919750443,0.0038918311699221637,0.003049269779939015,0.0,0.0,4.0121969999197566e-05,0.008866955539822663,4.0121969999197566e-05,0.0,0.0,4.0121969999197566e-05,0.00890707751982186,0.0,0.0,4.0121969999197566e-05,0.0,0.0,0.0,0.0,yCRC(Fudan cohort)
127,0.000537435764567126,0.0,0.0,0.0,6.717946806837153e-05,0.0021833327722825366,0.00020153841421519152,3.358973403418576e-05,0.0,0.014376406567034582,0.000705384434738055,0.0061469214984273025,0.0,0.0003358973503519345,0.08219408149398033,0.015484867820192942,0.00010076920210255727,3.358973403418576e-05,0.0,0.0,0.0,3.358973403418576e-05,0.0009405125829874321,0.0,0.0,0.007255382751585664,0.000403076818420306,0.0,0.0,0.0,0.02804742870934119,0.0,0.0,0.0,0.0,0.000537435764567126,0.0,3.358973403418576e-05,0.005945383094222188,0.00023512814824937724,0.0008733331049089837,0.0,0.005340767861586689,0.004165127140359957,0.0,3.358973403418576e-05,0.0,0.0017802559538622302,0.0035605119077244604,0.0,0.03570588827934716,0.0,6.717946806837153e-05,0.008565382418959216,0.0,0.0,0.013872560546511719,0.0,0.0,0.0038964092580763944,0.0,0.0024856403886002847,0.034798965440403985,0.0,0.00016794867017092883,0.0,0.012562560879138167,0.0,6.717946806837153e-05,0.0,0.04826844915848532,0.00043666655245449187,0.0,3.358973403418576e-05,0.00030230761631774877,0.013335124781944593,0.0,0.000705384434738055,0.0,0.0,0.0,0.0,0.04873870545498408,0.0,0.0,0.003291794025440897,0.0,0.004904101309132198,0.0,0.0,0.0,0.0009405125829874321,0.0,0.0,6.717946806837153e-05,0.0,0.0,0.09055792549872435,0.0,0.0,0.00013435893613674305,0.0,0.0009069228489532462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.358973403418576e-05,0.00010076920210255727,0.0011084612531583608,0.0,0.0,0.0,0.003090255621235782,0.0,0.00020153841421519152,6.717946806837153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.20251251221786998,0.017533841656338738,0.0,0.00016794867017092883,0.24305532225820034,0.0013099996673735523,0.00013435893613674305,0.0,0.000537435764567126,0.0,0.021665379062664507,0.0,0.0,0.000268717882283563,0.0,0.0007725639028064264,0.0,0.00016794867017092883,0.0008397433708747979,0.0,0.0,3.358973403418576e-05,0.0,yCRC(Fudan cohort)
128,0.0,0.0,0.00028366112227075536,0.00028366112227075536,0.0,0.00047276853711792564,9.455370742358513e-05,0.0,0.0,0.0003782148296943405,0.0,0.0028366111927018807,0.0,0.0,0.11545007563398375,0.03195915279911315,0.00028366112227075536,0.0,0.0,0.0,0.0,0.0,9.455370742358513e-05,9.455370742358513e-05,0.0,0.0012291981865047155,0.0003782148296943405,0.0,0.00028366112227075536,0.0,0.027420574882788627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021747352507386756,0.0,0.02600226929143863,0.0012291981865047155,0.0,0.0,0.0,0.0,0.00018910741484717025,0.020612708018303737,0.0072806354016028176,0.0,0.0,0.00047276853711792564,0.0,0.0,0.0,0.0,0.0,0.0006618759419632047,0.0,0.0,0.006902420571908477,0.0,0.0005673222345396197,0.0,0.00018910741484717025,9.455370742358513e-05,0.00018910741484717025,0.0,0.01333207261670092,0.0018910741284679205,0.0021747352507386756,0.04462934947385087,0.0,0.018910741304682982,0.0,0.005862329800250931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15941754913586573,0.0,0.0006618759419632047,0.0,9.455370742358513e-05,9.455370742358513e-05,9.455370742358513e-05,0.00018910741484717025,0.0,0.0,0.0,0.0,0.08519288955849323,0.013142965201853749,0.0003782148296943405,0.00018910741484717025,0.0,0.0,0.0,0.00018910741484717025,0.0,0.0,0.0,9.455370742358513e-05,0.0,0.0,0.0,0.0,9.455370742358513e-05,0.0005673222345396197,0.0,0.005862329800250931,0.0,0.03214826021396032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047276853711792564,0.0,0.32933055976574377,0.0036875945495122553,0.0,0.0,0.008131618758413192,0.0019856278358915055,0.001512859308775471,9.455370742358513e-05,0.0,0.0,0.008320726173260361,0.0,0.0,0.0,0.0,0.013142965201853749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yCRC(Fudan cohort)
